date,text,state,query_term
2020-03-28 15:39:48+00:00,"So many of our amazing farmers, producers and vendors are now going direct to the people due to restaurant closures @happyvalleymeat dry ages for gage.and.tollner and provides delicious korean bbq meats for… https://www.instagram.com/p/B-SFznNDl4x/?igshid=1wqeubm72lb2i",New York,restaurant closure
2020-03-24 15:08:01+00:00,Data sampling disclosure: I only did full closures - restaurants that are still open for takeout/delivery I didn’t photograph.,New York,restaurant closure
2020-03-24 03:27:26+00:00,"The #pandemic shutdown, the closure of restaurants and the understandable panic buying have hollowed out New York’s larger supermarkets. The storm is passing through. Will we know when it’s passed? #wholefoods… https://www.instagram.com/p/B-Ge0F1HHoy/?igshid=1jebb7ne2rkqn",New York,restaurant closure
2020-03-18 21:13:26+00:00,"A message from Michael Skurnik calling on United States Governors to provide immediate action, tax and rent relief for RESTAURANT WORKERS, in response to the unprecedented restaurant closures and slowdown of business… https://www.instagram.com/p/B948CV1J7_B/?igshid=2f2es79po0q4",New York,restaurant closure
2020-03-17 23:54:43+00:00,#repost brooklynburgersandbeer ・・・ The team here brooklynburgersandbeer would like to thank all our customers for their support during these uncertain times. Due to NYS mandatory closure of all Bars/Restaurants for… https://www.instagram.com/p/B92pswtBAbU/?igshid=39wrbyy91q5a,New York,restaurant closure
2020-03-17 05:16:53+00:00,"It is with a heavy heart that we inform you of Juliette's decision to close for the foreseeable future due to a government issued ban on large public gatherings, including the immediate closure of restaurants, bars,… https://www.instagram.com/p/B90pxZnh3wd/?igshid=1i2p3ggj16phf",New York,restaurant closure
2020-03-17 00:54:08+00:00,The silver lining to this whole restaurant closure thing? To go drinks NOLA-style are now totally legal! @Prospect Lefferts Gardens https://www.instagram.com/p/B90LtK3pRUl/?igshid=k7tosu2jz8sg,New York,restaurant closure
2020-03-16 19:00:47+00:00,#Repost @augurswellnyc with @get_repost ・・・ Obviously this is an incredibly difficult time for everyone. The state mandated forced closure of restaurants and bars is a tough reality but is necessary for the health… https://www.instagram.com/p/B9zjRB4J5Mj/?igshid=19ykpfiur23on,New York,restaurant closure
2020-03-16 16:50:37+00:00,"ATTENTION NYC bar/restaurants: Given the huge amount of #food and #beverages likely going to waste with #coronavirus #bar and #restaurant #closures starting tomorrow, @BringHeat is orchestrating pick-ups and… https://www.instagram.com/p/B9zUXi-B6Ju/?igshid=j2u24bbothmf",New York,restaurant closure
2020-03-16 15:32:54+00:00,So glad I didn’t cancel this short trip to NYC with my boy. The closure of the theater and jazz clubs gave us extra time to dine with a few of the best restaurants in New York. A special thanks to the amazing team… https://www.instagram.com/p/B9zLec0ny8Y/?igshid=5bkv32mcvd5k,New York,restaurant closure
2020-03-16 15:07:25+00:00,"3. #COVID19 March 16 1107hrs. ‘Restaurants, bars and cafes can sell products off premises. State authorities will change rules. Only allowed during this period of closure.’ ‘All park fees are waived.’",New York,restaurant closure
2020-03-16 03:36:43+00:00,Day 3 of #SocialDistance in #NYC: It was beautiful weather—windows open all day. Strayed outside once to pick up lunch to-go. Now heading to bed as news of school &amp; restaurant closures breaks. #COVID19 #coronavirus,New York,restaurant closure
2020-03-16 00:24:56+00:00,"this 'suggested voluntary closure' of bars/restaurants is fucking bullshit. Make it mandatory, lots of businesses have clauses in their rent contracts that they don't have to pay rent on the space if they're legally mandated to close. Nothing if they are only pressured to close",New York,restaurant closure
2020-03-15 22:33:30+00:00,"Will a decision be made regarding to the closure of NYC bars, restaurants and gyms ? ",New York,restaurant closure
2020-03-15 13:59:30+00:00,"Dining at a #local restaurant on the UWS is down 80%. If @NYCMayorsOffice doesn’t enact mandatory closures, the insurance won’t kick in. Unfortunately, this is unlikely. I foresee a lot of bankruptcies. #NewYork, support #localbusiness before there are no local businesses.",New York,restaurant closure
2020-03-14 23:54:44+00:00,"The reality is that most bars & restaurants in NYC operate on razor thin margins. If the city wants to close them down, there needs to be a serious plan to bail them out BEFORE the shut down. Otherwise this could lead to A LOT of permanent closures and job losses.",New York,restaurant closure
2020-03-14 16:03:09+00:00,"If a school closure or other situation is preventing your child from being fed, please count on us and bring them to our restaurants. We will feed them for free.* Locations Include: Athens, College Park, Columbus, Ithaca, Happy Valley, Knoxville, South Bend, and Springfield. ",New York,restaurant closure
2020-03-15 20:40:15+00:00,Gov. Pritzker Announces Closure Of All Illinois Bars And Restaurants Effective Monday Due To Coronavirus Crisis https://cbsloc.al/2TPU2VI#.Xm6SlAOvjv8.twitter #coronavirus #illinois #chicago,Oregon,restaurant closure
2020-03-15 19:47:24+00:00,BREAKING: #Ohio Gov. DeWine has announced the closure of all Bars and Restaurants effective 9 pm tonight. (3/15/2020) Carry out and delivery deemed fine at this point. This order is effective indefinitely. #SocialDistancingNow is your duty! Unbelievable times.,Oregon,restaurant closure
2020-03-21 04:45:10+00:00,"Meanwhile, people here fuss about restaurant closures and being asked to stay home watching movies. (Yes, I know, not all. Don't @me.)",Rhode Island,restaurant closure
2020-03-17 02:37:39+00:00,".@NYGovCuomo’s Executive orders 202.3 and 202.4, detailing new social distancing standards, gym, casino and movie theater closings, bar and restaurant conversion to take out and delivery services, and school closures are on our web site ",Rhode Island,restaurant closure
2020-03-17 02:22:04+00:00,"Chain restaurants, services offer free delivery amid COVID-19 closures ",Rhode Island,restaurant closure
2020-03-16 16:54:08+00:00,"if any Capital District pals need help with feeding your pets in light of the bar/restaurant closure, DM me and I’ll buy those soft homies some kibble / whatever you need to get through. plz share / RT / whatever #Albany",Rhode Island,restaurant closure
2020-03-26 16:53:17+00:00,Excited for our Service Industry Hour this afternoon for those affected by restaurant closures. Grateful for @SyscoColumbia and their donation to these folks! – at Harvest Hope Food Bank,South Carolina,restaurant closure
2020-03-17 22:47:09+00:00,"Drinking my last beer in @CraftAndDraftSC for a while. Thankfully, I can continue to get takeaway service (and order online) during the statewide on-premise bar and restaurant closures. #drinklocal #shoplocal #WashYourHands – at Craft And Draft",South Carolina,restaurant closure
2020-03-24 19:24:36+00:00,Did this really happen during this crisis? The Health Dpt came in to a fast food restaurant and threatened closure b/c employees were eating in the lobby on their break?,Utah,restaurant closure
2020-03-27 21:04:07+00:00,"This law represents a critical lifeline for distillers across the country, who are in desperate need of economic relief after shutting down their tasting rooms, ending distillery tours, and experiencing significant sales declines from restaurant and bar closures.",Washington,restaurant closure
2020-03-19 20:10:24+00:00,"Compare/contrast: #MD has commercial #labs testing #coronavirus, #VA is “working on it” @GovHogan closed bars, restaurants, gyms, movie theaters + malls and limiting transit 2day: NO mass closures in #Commonwealth Why? #shutitdown #FlattenTheCurve #CoronaVirusUpdate @VDHgov @VDEM",Washington,restaurant closure
2020-03-17 15:48:00+00:00,NEW: Iowa is now the latest state to order bar/restaurant closures ,Washington,restaurant closure
2020-03-17 02:35:31+00:00,Le Diplomate Logan Circle a somber empty scene as 10 pm DC restaurant closures begin tonight. ⁦⁦⁦@PoPville⁩,Washington,restaurant closure
2020-03-17 01:54:16+00:00,"To prevent a devastating number of retail + restaurant closures in DC, @MayorBowser, we need *immediate* help paying wages for all employees. Standard unemployment benefits and tax credits will not save businesses or jobs. @ChmnMendelson",Washington,restaurant closure
2020-03-17 01:16:06+00:00,When history is written it will be found that it was this photo that sparked off the widespread closure of bars and restaurants and crackdowns across USA . #SaintPatricksDay #coronavirus #ShutItDown,Washington,restaurant closure
2020-03-17 00:54:52+00:00,"Washington, DC, orders restaurant and bar closures to limit coronavirus spread - CNNPolitics ",Washington,restaurant closure
2020-03-16 15:55:23+00:00,"Big news. @GovLarryHogan announces closures of bars, restaurants and more. ",Washington,restaurant closure
2020-03-15 22:51:11+00:00,I saw the border closures mentioned on the news. Our schools are closed for 4 weeks including Spring Break. Libraries just closed today. Thankfully I picked up a stack of books on Thursday :) Shops and restaurants still open but social distancing is becoming real. Stay safe xx,Washington,restaurant closure
2020-03-15 21:17:17+00:00,NEW: CA Gov @GavinNewsom the latest to order statewide closure of bars/ restaurants ,Washington,restaurant closure
2020-03-15 20:39:29+00:00,"IL @GovPritzker orders restaurant/ bar closures. His message: “The time for persuasion &amp; public appeals is over, the time for action is here. This is not a joke. No one is immune to this, and you have an obligation to act in the best interests of all the people of this state.” ",Washington,restaurant closure
2020-03-15 19:43:31+00:00,"Hospitality workers are hardest hit w/restaurant closures, cutbacks. @Hook_Hall has instituted free care kits, free food, free employment counseling for the industry.",Washington,restaurant closure
2020-03-15 12:05:53+00:00,".@MainStTakoma Here’s an idea. To help downtown TP business, close the farmers market part of Laurel 7 days a week. Use the space for other purposes, e.g., socially-distanced cafe/restaurant seating and vending. Less traffic with school closures &amp; telework creates opportunities.",Washington,restaurant closure
2020-03-23 12:08:15+00:00,"2 The Governor has extended the closure of places of public accommodation until April 13, two weeks after the original order was set to be lifted. This includes bars, restaurants, gyms, theaters, libraries, museums and more.",Wyoming,restaurant closure
2020-03-16 04:34:05+00:00,I’m already fully mentally prepared for Michigan to announce bar/restaurant closures tomorrow. It’s pretty much inevitable.,Wyoming,restaurant closure
