date,text,state,query_term
2020-02-19 16:24:28+00:00,Senator Somers: Don’t we already have ability to work with an emergency declaration saying kids have to be vaccinated or leave schools when an outbreak happens?,Connecticut,emergency declaration
2020-02-19 20:04:28+00:00,MMIW; Emergency Declaration on CRST Reservation #NOKXL #BanManCamps,Rhode Island,emergency declaration
