date,text,state,query_term
2020-03-13 20:19:19+00:00,"rump declares national emergency to combat coronavirus, authorizes waiving of laws and regulations Trump's declaration comes as he's faced increasing criticism over his administration's response to the pandemic.… https://www.instagram.com/p/B9r9kXOJJ1h/?igshid=7k5b59xxic7g",DC,emergency declaration
2020-03-12 12:19:46+00:00,"Due to @MayorBowser’s recent declaration of the state of emergency we understand the need to access help remotely. We are here to support your mental health needs via a secure online portal for tele-#Mentalhealth therapy at this time for future, new, &amp; existing clients.",DC,emergency declaration
2020-03-11 20:51:07+00:00,".@realDonaldTrump now says his statement is at 9pm Eastern. Still expecting some form of travel restriction/ban from Europe, perhaps declaration of national state of emergency .",DC,emergency declaration
2020-03-09 14:47:45+00:00,"Dir D.C. Homeland Security and Emergency Management Agency Chris Rodriguez says a declaration of a public emergency would give her a long list of expanded powers including preventing price gouging, imposing curfews, regulating business hours and imposing quarantine",DC,emergency declaration
2020-03-08 01:19:09+00:00,"Cherry blossom fest not yet cancelled dc mayor bowser says, not declaring state of emergency bc she says currently has all authority she needs (given this is a federal district I really don’t know but does seem different than the kind of state benefits the declaration gives)",DC,emergency declaration
2020-03-06 02:33:31+00:00,Breaking: Payer Day has been cancelled due to @GovLarryHogan’s declaration of a State of Emergency in Maryland after three patients in Montgomery County tested positive for #coronavirus.,DC,emergency declaration
2020-03-26 17:24:31+00:00,N.J. just got emergency declaration from Trump for coronavirus. Here’s what it means. ,Georgia,emergency declaration
2020-03-17 08:42:12+00:00,Point Pleasant Beach Declaration of Emergency Click here for Declaration of Emergency http://www.pointpleasantbeach.org/news-center/userfiles/files/Point%20Pleasant%20Beach%20Declaration%20of%20Emergency.pdf #PPBNJ http://www.pointpleasantbeach.org/z-announcements.php?id=541&amp;cat_id=1&amp;p=&amp;search=#ontitle,Georgia,emergency declaration
2020-03-13 20:49:59+00:00,Emergency declaration. Don’t be one of those guys.,Georgia,emergency declaration
2020-03-13 20:13:00+00:00,trump is dodging questions live on tv during a national emergency declaration. ,Georgia,emergency declaration
2020-03-23 20:33:37+00:00,"I was pleased to preside over the @MA_Senate informal session today in the Senate Chamber to pass S2608, An Act Granting Authority to Postpone 2020 Municipal Elections in the Commonwealth &amp; Increase Voting Options in Response to the Declaration of Emergency to Respond to COVID-19 – at Massachusetts State House",Massachusetts,emergency declaration
2020-03-23 12:58:32+00:00,It's a low fidelity version of their explanation of what a WHO global emergency declaration means.,Massachusetts,emergency declaration
2020-03-19 13:15:02+00:00,The latest from @MayorBrodeur RE: Melrose’s declaration of a state of emergency ,Massachusetts,emergency declaration
2020-03-12 18:54:07+00:00,"So far, despite state of emergency declaration",Massachusetts,emergency declaration
2020-03-11 13:33:09+00:00,"Dr. Monica Bharel, Commissioner of ⁦@MassDPH⁩, updates the Public Health Council at this morning’s public meeting. Focus is on the Department’s role in protecting the public after yesterday’s declaration of emergency by ⁦@MassGovernor⁩ #Boston25 #Coronavirus",Massachusetts,emergency declaration
2020-03-10 20:59:23+00:00,Fellow #Massholes - anybody know what the governor's state of emergency declaration actually means for regular people's daily lives? Travel restrictions? Funding changes? Haven't seen that info anywhere yet.,Massachusetts,emergency declaration
2020-03-24 16:49:27+00:00,"It took a pandemic to expose lots of bad laws and regulations - especially in the health care industry. For example, as part of the President’s declaration of a national emergency, many Medicaid requirements were eschewed...",Mississippi,emergency declaration
2020-03-14 04:46:52+00:00,"Wrong. On April 26, 2009 Obama’s acting director of health and human services declared H1N1 a public health emergency. On October 24, 2009, a Declaration of a National Emergency With Respect to the 2009 H1N1 Influenza Pandemic was made by President Obama",Mississippi,emergency declaration
2020-03-17 01:44:31+00:00,"Tonight at the City Council meeting the mayor and council members passed a resolution supporting the declaration of a state of emergency within the city; calling for proactive measures to protect the public health, safety and welfare. ",Missouri,emergency declaration
2020-03-13 21:51:28+00:00,I was not expecting corporate sponsors at a Natl Emergency Declaration. So on brand though for him to turn a pandemic into a profit center for rich white guys.,Missouri,emergency declaration
2020-03-21 10:02:12+00:00,"I closely monitor updates to the emergency declaration and any changes in the existing law. I also have read the act itself (what else am I supposed to do if all bars are closed?!). On the serious note, yes, it’s boring af, but gives me two huge benefits:",New York,emergency declaration
2020-03-17 22:00:37+00:00,"A State of Emergency has been Declared in Belleville. Effective immediately, all day care facilities are closed immediately. We acted, mostly because the State Declaration DID NOT close daycare facilities and a 5-year-old Paterson child just tested positive. ",New York,emergency declaration
2020-03-16 22:04:35+00:00," News moving fast while declines accelerated Monday; handedly erased Friday's ""National Emergency"" declaration rally Investors socially distanced themselves from equities; major avgs saw worst % decline since Black Monday, '87 Virus Monday net: $DJI 12.9% $SPX 11.9%",New York,emergency declaration
2020-03-15 14:31:52+00:00,"#BREAKING NJ officials announce emergency declaration for Teaneck, NJ: self-quarantine, house of worship service suspension, limit on patrons grocery stores, bars, barbershops, hair salons, cancellation large events, restriction going to other states w/covid19 cases. @PIX11News",New York,emergency declaration
2020-03-14 18:44:26+00:00,"Please note that the March 16th @nycpublicdesign meeting has been cancelled as a precautionary measure due to the COVID-19 emergency declaration. The meeting has been tentatively rescheduled for March 30th; however, this date and the meeting location are subject to change. ",New York,emergency declaration
2020-03-14 18:12:57+00:00,"""No, I don't take responsibility at all,"" Trump responded when asked if he took responsibility for the lag in necessary coronavirus testing while speaking to reporters in the Rose Garden to hear his declaration of a national emergency - 3.13.20 #TrumpIsTheWORSTPresidentEVER",New York,emergency declaration
2020-03-14 01:32:26+00:00,This is the scariest part of today. Not only did Trump announce this but he has a doctor with a pre printed chart speak on national TV Rose Garden at a conference to announce a national emergency declaration about a website that would be created by Google. ,New York,emergency declaration
2020-03-14 00:18:03+00:00,"A copy of Mayor Bill de Blasio’s Emergency declaration for #NYC, along with general timeline of events. #StateOfEmergency #Coronavirus #COVID19 #CoronavirusNYC #pandemic #CoronavirusPandemic",New York,emergency declaration
2020-03-13 23:47:35+00:00,"Due to the COVID-19 pandemic, New York residents start to wear a mask and stock the food supply in New York City on 12th March 2020. . . After the state of emergency declaration by the Mayor of New York City, most… https://www.instagram.com/p/B9sVs8Hp6-4/?igshid=1tsm8mnkr2581",New York,emergency declaration
2020-03-13 23:11:24+00:00,"Declaration of national emergency, activation of the Stafford Act, probable deal in the Congress, some improvements on the testing front, this is definitely a better day and trend in in the fight against the #Covid_19. More decisions must be made on social distancing though.",New York,emergency declaration
2020-03-13 19:57:26+00:00,Is this a national emergency declaration or a corporate ad buy?,New York,emergency declaration
2020-03-12 23:21:55+00:00,Been having this conversation with lots of different people — some countries/govts have built this into their latest “in declaration of emergency...” language. We’d need Pilgrim in lots lots lots more phones for it to work. Cell Tower data is prob best for its ubiquity.,New York,emergency declaration
